id_	over/under	perc_associated_foreground	perc_associated_background	fold_enrichment_foreground_2_background	foreground_count	foreground_n	background_count	background_n	p_uncorrected	FDR	description	ANs_foreground
......GO:0019941	u	3.475	4.257	0.816	40	1151	49	1151	0.387	1	modification-dependent protein catabolic process	P09798, P10591, P10592, P14682, P15731, P16474, P19812, P21243, P22141, P22515, P25037, P25451, P25491, P25694, P28263, P32379, P32496, P32499, P32565, P32571, P33297, P33298, P33299, P38624, P40327, P40517, P41920, P43588, P48510, P53044, P53549, Q01476, Q01939, Q02159, Q02890, Q06103, Q12018, Q12250, Q12377, Q12508
........GO:0015078	u	1.911	2.346	0.815	22	1151	27	1151	0.564	1	hydrogen ion transmembrane transporter activity	P00427, P00830, P04037, P05030, P05626, P07251, P07256, P07257, P09457, P16140, P16861, P16862, P17255, P22203, P30902, P31412, P32563, P38077, P39111, P41807, P48836, Q06405
......GO:1902600	u	1.911	2.346	0.815	22	1151	27	1151	0.564	1	hydrogen ion transmembrane transport	P00427, P00830, P04037, P05030, P05626, P07251, P07256, P07257, P09457, P16140, P16861, P16862, P17255, P22203, P30902, P31412, P32563, P38077, P39111, P41807, P48836, Q06405
....GO:0007005	u	3.041	3.736	0.814	35	1151	43	1151	0.42	1	mitochondrion organization	P04710, P04840, P06168, P07213, P17536, P18239, P19262, P19414, P19882, P21147, P21576, P23180, P32445, P32787, P33416, P35191, P36112, P36775, P38300, P38988, P39952, P40961, P43588, P43594, P47117, P60010, Q02486, Q02776, Q03690, Q04013, Q05933, Q06493, Q07540, Q07878, Q08179
....GO:0016236	u	1.129	1.390	0.813	13	1151	16	1151	0.709	1	macroautophagy	P01120, P01123, P11076, P25694, P32264, P32939, P36149, P38116, P39968, P40212, P40491, P53741, Q02642
...GO:0016765	u	1.129	1.390	0.813	13	1151	16	1151	0.709	1	transferase activity, transferring alkyl or aryl (other than methyl) groups	P06106, P08524, P08566, P10659, P17695, P19358, P29547, P29704, P31373, P32449, P36008, P38791, Q12074
.....GO:0044743	u	1.129	1.390	0.813	13	1151	16	1151	0.709	1	protein transmembrane import into intracellular organelle	P07213, P19882, P36112, P36147, P38523, P38910, P39925, P39952, P42949, Q00055, Q01852, Q02776, Q07914
....GO:0016125	u	1.129	1.390	0.813	13	1151	16	1151	0.709	1	sterol metabolic process	P08524, P12684, P25087, P29704, P32353, P32377, P32462, P40312, P41338, P53199, P53860, P54839, Q02201
....GO:0008202	u	1.129	1.390	0.813	13	1151	16	1151	0.709	1	steroid metabolic process	P08524, P12684, P25087, P29704, P32353, P32377, P32462, P40312, P41338, P53199, P53860, P54839, Q02201
.....GO:0042886	u	10.860	13.380	0.812	125	1151	154	1151	0.0736	1	amide transport	P00830, P00890, P01123, P02829, P04037, P04710, P04840, P05750, P06787, P07213, P07251, P07283, P07560, P09435, P0CH08, P0CS91, P0CT05, P10507, P10591, P10592, P11076, P11484, P11914, P14832, P14906, P14907, P15705, P16474, P17891, P19414, P19882, P20424, P20676, P21576, P22137, P22217, P24280, P25365, P25491, P25627, P25694, P28834, P30822, P32074, P32342, P32499, P32527, P32602, P32901, P32939, P33331, P33891, P35723, P36018, P36112, P36147, P38116, P38153, P38264, P38276, P38523, P38687, P38805, P38879, P38883, P38910, P39010, P39705, P39715, P39925, P39952, P40010, P40024, P40069, P40202, P40517, P41810, P41811, P41920, P42949, P43583, P43621, P47008, P47077, P49687, P52918, P53044, P53079, P53193, P53313, P53622, P53742, P60010, P69771, Q00055, Q00955, Q01852, Q02455, Q02642, Q02776, Q02821, Q02892, Q02908, Q03048, Q03195, Q03790, Q05166, Q05905, Q06338, Q06631, Q06671, Q06673, Q06704, Q07540, Q07878, Q07914, Q08746, Q12080, Q12114, Q12118, Q12154, Q12287, Q12363, Q12499, Q12751
......GO:0051493	u	1.477	1.825	0.810	17	1151	21	1151	0.624	1	regulation of cytoskeleton organization	P15891, P28495, P32471, P32499, P32521, P38266, P40517, P41920, P42073, P47117, P53168, P53267, Q05933, Q06440, Q06449, Q06685, Q12156
...GO:0023051	u	1.477	1.825	0.810	17	1151	21	1151	0.624	1	regulation of signaling	P01123, P06101, P07278, P17157, P25357, P26637, P38011, P39010, P39935, P39960, Q01389, Q02908, Q04004, Q05040, Q08421, Q12348, Q3E705
....GO:0009966	u	1.477	1.825	0.810	17	1151	21	1151	0.624	1	regulation of signal transduction	P01123, P06101, P07278, P17157, P25357, P26637, P38011, P39010, P39935, P39960, Q01389, Q02908, Q04004, Q05040, Q08421, Q12348, Q3E705
...GO:0044093	u	3.649	4.518	0.808	42	1151	52	1151	0.343	1	positive regulation of molecular function	P00445, P01120, P07278, P15873, P20424, P22141, P25365, P25451, P25491, P29055, P29547, P32468, P32471, P32499, P32602, P33892, P35191, P36008, P36047, P36149, P38431, P39960, P40151, P40202, P40517, P41895, P41920, P43583, P46672, P46784, P53165, P53193, P53743, P53940, Q01389, Q01939, Q02647, Q07914, Q07953, Q12154, Q12434, Q12449
.....GO:0071806	u	1.825	2.259	0.808	21	1151	26	1151	0.556	1	protein transmembrane transport	P07213, P09435, P10591, P10592, P14906, P16474, P19882, P20424, P32342, P36112, P36147, P38523, P38687, P38910, P39925, P39952, P42949, Q00055, Q01852, Q02776, Q07914
..GO:0061919	u	2.172	2.693	0.806	25	1151	31	1151	0.499	1	process utilizing autophagic mechanism	P01120, P01123, P06787, P07560, P11076, P25694, P29295, P32264, P32602, P32939, P36149, P38116, P39968, P40046, P40212, P40491, P43585, P47075, P53079, P53741, Q01389, Q02201, Q02642, Q02725, Q06671
.....GO:0003729	u	2.172	2.693	0.806	25	1151	31	1151	0.499	1	mRNA binding	P06105, P09064, P0CX84, P10080, P15705, P15992, P16862, P17505, P25555, P26783, P26784, P26785, P32419, P38137, P38199, P39517, P39938, P40046, P43586, P45978, P47089, Q00916, Q01560, Q01662, Q99383
....GO:0015934	u	4.692	5.821	0.806	54	1151	67	1151	0.262	1	large ribosomal subunit	P02406, P04449, P04456, P05317, P05737, P05738, P05739, P05740, P05744, P05747, P05748, P05749, P0C0W9, P0C2H6, P0C2H8, P0CH08, P0CX23, P0CX25, P0CX41, P0CX43, P0CX45, P0CX49, P0CX53, P0CX84, P10664, P12687, P14120, P14126, P17076, P22354, P25694, P26321, P26784, P26785, P29453, P32495, P32527, P36080, P36534, P38754, P39952, P40212, P40525, P40693, P41805, P46990, P49166, P49167, P53163, P53221, P53875, Q02326, Q02753, Q12672
.....GO:0010498	u	2.867	3.562	0.805	33	1151	41	1151	0.408	1	proteasomal protein catabolic process	P09798, P10591, P10592, P14682, P15731, P16474, P19812, P21243, P22141, P25451, P25491, P25694, P28263, P32379, P32496, P32565, P33297, P33298, P33299, P38624, P40327, P43583, P43588, P48510, P53044, P53549, Q01939, Q02159, Q02890, Q06103, Q12018, Q12250, Q12508
..GO:0065009	u	6.342	7.906	0.802	73	1151	91	1151	0.168	1	regulation of molecular function	P00445, P01120, P01123, P02994, P04147, P07278, P0CT05, P15705, P15873, P16521, P17157, P17442, P20424, P21965, P22141, P25365, P25451, P25491, P25694, P28707, P29055, P29056, P29311, P29547, P32468, P32471, P32499, P32565, P32589, P32590, P32602, P33892, P34730, P35169, P35191, P36008, P36047, P36149, P38011, P38431, P38523, P38801, P39960, P40151, P40202, P40517, P41895, P41920, P43583, P46672, P46784, P48361, P53040, P53044, P53063, P53165, P53193, P53252, P53743, P53940, Q01389, Q01939, Q02647, Q06103, Q06411, Q07914, Q07953, Q08981, Q12154, Q12159, Q12230, Q12434, Q12449
......GO:0006875	u	1.043	1.303	0.800	12	1151	15	1151	0.699	1	cellular metal ion homeostasis	P00445, P16140, P21373, P25374, P37012, P38636, P38988, P39986, P48360, Q06493, Q07540, Q08179
.......GO:0055067	u	1.043	1.303	0.800	12	1151	15	1151	0.699	1	monovalent inorganic cation homeostasis	P05030, P16140, P16861, P16862, P17255, P22203, P31412, P32563, P39111, P41807, P48836, Q08179
...GO:0008233	u	2.433	3.041	0.800	28	1151	35	1151	0.444	1	peptidase activity	P07256, P07257, P0C2I9, P10507, P11914, P21243, P22141, P25037, P25375, P25451, P32379, P32454, P32565, P32571, P32898, P36775, P37302, P37898, P38624, P39925, P43588, P43616, Q01476, Q01662, Q02724, Q03434, Q03792, Q12472
.....GO:0016311	u	1.738	2.172	0.800	20	1151	25	1151	0.548	1	dephosphorylation	O13297, P09201, P16120, P19881, P25366, P26793, P31383, P31688, P36136, P40081, P40106, P41277, P41895, P42073, P53929, P53981, Q00764, Q02776, Q04371, Q06685
....GO:0030479	u	1.390	1.738	0.800	16	1151	20	1151	0.615	1	actin cortical patch	P15891, P21576, P25343, P25369, P28495, P32521, P32599, P34216, P38266, P43603, P47117, P60010, Q03048, Q06440, Q06449, Q12156
.....GO:0061645	u	1.390	1.738	0.800	16	1151	20	1151	0.615	1	endocytic patch	P15891, P21576, P25343, P25369, P28495, P32521, P32599, P34216, P38266, P43603, P47117, P60010, Q03048, Q06440, Q06449, Q12156
......GO:0006893	u	0.695	0.869	0.800	8	1151	10	1151	0.814	1	Golgi to plasma membrane transport	P07560, P11076, P24280, P38116, P47008, Q03048, Q06704, Q12114
.....GO:0098876	u	0.695	0.869	0.800	8	1151	10	1151	0.814	1	vesicle-mediated transport to the plasma membrane	P07560, P11076, P24280, P38116, P47008, Q03048, Q06704, Q12114
.......GO:0019674	u	0.695	0.869	0.800	8	1151	10	1151	0.814	1	NAD metabolic process	P00330, P00331, P07246, P21373, P32340, P32419, Q00055, Q06178
...GO:0016830	u	0.695	0.869	0.800	8	1151	10	1151	0.814	1	carbon-carbon lyase activity	P00899, P00937, P06169, P14540, P32377, P36013, P37303, Q04792
.....GO:0015748	u	0.695	0.869	0.800	8	1151	10	1151	0.814	1	organophosphate ester transport	P04710, P18239, P24280, P32571, P38988, P47008, P53860, Q02201
....GO:0044389	u	0.348	0.434	0.800	4	1151	5	1151	1	1	ubiquitin-like protein ligase binding	P14682, P28263, Q02159, Q12018
.....GO:0031625	u	0.348	0.434	0.800	4	1151	5	1151	1	1	ubiquitin protein ligase binding	P14682, P28263, Q02159, Q12018
........GO:0002098	u	0.348	0.434	0.800	4	1151	5	1151	1	1	tRNA wobble uridine modification	P25374, P29295, Q02908, Q08686
.....GO:0046349	u	0.348	0.434	0.800	4	1151	5	1151	1	1	amino sugar biosynthetic process	P14742, P29311, P34730, P43577
......GO:0006037	u	0.348	0.434	0.800	4	1151	5	1151	1	1	cell wall chitin metabolic process	P14742, P29311, P34730, Q12114
....GO:0097034	u	0.348	0.434	0.800	4	1151	5	1151	1	1	mitochondrial respiratory chain complex IV biogenesis	P04037, P38300, Q08179, Q12287
.....GO:1902911	u	0.348	0.434	0.800	4	1151	5	1151	1	1	protein kinase complex	P17157, P23293, P32776, Q04673
...GO:0035966	u	0.348	0.434	0.800	4	1151	5	1151	1	1	response to topologically incorrect protein	P16474, P38910, P39676, Q08422
....GO:0000407	u	0.348	0.434	0.800	4	1151	5	1151	1	1	pre-autophagosomal structure	P01123, P29295, P36149, Q06671
......GO:1902626	u	0.348	0.434	0.800	4	1151	5	1151	1	1	assembly of large subunit precursor of preribosome	P04449, P36160, Q02892, Q12389
..GO:0017056	u	0.348	0.434	0.800	4	1151	5	1151	1	1	structural constituent of nuclear pore	P14907, P20676, P39705, P49687
......GO:0005992	u	0.348	0.434	0.800	4	1151	5	1151	1	1	trehalose biosynthetic process	P31688, P32861, P37012, Q00764
......GO:0044088	u	0.348	0.434	0.800	4	1151	5	1151	1	1	regulation of vacuole organization	P00924, P00925, P32939, Q12434
.......GO:0032889	u	0.348	0.434	0.800	4	1151	5	1151	1	1	regulation of vacuole fusion, non-autophagic	P00924, P00925, P32939, Q12434
....GO:0048285	u	0.348	0.434	0.800	4	1151	5	1151	1	1	organelle fission	P21576, P36049, P40316, P43588
......GO:0015914	u	0.348	0.434	0.800	4	1151	5	1151	1	1	phospholipid transport	P24280, P47008, P53860, Q02201
.....GO:0032541	u	0.348	0.434	0.800	4	1151	5	1151	1	1	cortical endoplasmic reticulum	P47008, Q02201, Q04947, Q99287
......GO:0070273	u	0.348	0.434	0.800	4	1151	5	1151	1	1	phosphatidylinositol-4-phosphate binding	P32457, P32468, P38879, Q02201
....GO:0070993	u	0.348	0.434	0.800	4	1151	5	1151	1	1	translation preinitiation complex	P09064, P32911, P38431, P39730
......GO:0006862	u	0.348	0.434	0.800	4	1151	5	1151	1	1	nucleotide transport	P04710, P18239, P32571, P38988
.......GO:0015865	u	0.348	0.434	0.800	4	1151	5	1151	1	1	purine nucleotide transport	P04710, P18239, P32571, P38988
......GO:0004177	u	0.348	0.434	0.800	4	1151	5	1151	1	1	aminopeptidase activity	P32454, P37302, P37898, Q01662
......GO:0008235	u	0.348	0.434	0.800	4	1151	5	1151	1	1	metalloexopeptidase activity	P32454, P37898, P43616, Q01662
.....GO:0009263	u	0.348	0.434	0.800	4	1151	5	1151	1	1	deoxyribonucleotide biosynthetic process	P06785, P09938, P22217, P49723
....GO:0009262	u	0.348	0.434	0.800	4	1151	5	1151	1	1	deoxyribonucleotide metabolic process	P06785, P09938, P22217, P49723
....GO:0051336	u	2.693	3.388	0.795	31	1151	39	1151	0.396	1	regulation of hydrolase activity	P0CT05, P15873, P20424, P22141, P25365, P25451, P25491, P29547, P32471, P32499, P32602, P35191, P36008, P36149, P38431, P38801, P39960, P40517, P41895, P41920, P43583, P53193, P53743, P53940, Q02647, Q07914, Q07953, Q12154, Q12159, Q12434, Q12449
....GO:0048308	u	1.303	1.651	0.789	15	1151	19	1151	0.605	1	organelle inheritance	P17536, P21147, P22217, P32939, P39968, P40075, P40961, P43621, P47117, P60010, Q02486, Q04947, Q05933, Q12402, Q99287
....GO:0030163	u	3.215	4.083	0.787	37	1151	47	1151	0.317	1	protein catabolic process	P09798, P10591, P10592, P14682, P15731, P16474, P19812, P21243, P22141, P25451, P25491, P25694, P28263, P32379, P32496, P32565, P33297, P33298, P33299, P37302, P38624, P38779, P40327, P43583, P43588, P48361, P48510, P53044, P53549, Q01939, Q02159, Q02890, Q05580, Q06103, Q12018, Q12250, Q12508
.....GO:0030003	u	1.911	2.433	0.786	22	1151	28	1151	0.475	1	cellular cation homeostasis	P00445, P16140, P16861, P16862, P17255, P21373, P22203, P25374, P31412, P32563, P33302, P37012, P38636, P38988, P39111, P39986, P41807, P48360, P48836, Q06493, Q07540, Q08179
...GO:0030036	u	0.956	1.216	0.786	11	1151	14	1151	0.688	1	actin cytoskeleton organization	P15891, P21576, P25343, P25369, P32521, P38266, P39960, P40531, P53141, P53313, P53927
.......GO:0051495	u	0.956	1.216	0.786	11	1151	14	1151	0.688	1	positive regulation of cytoskeleton organization	P15891, P32499, P32521, P40517, P41920, P42073, P47117, P53168, P53267, Q05933, Q06440
....GO:0007006	u	0.956	1.216	0.786	11	1151	14	1151	0.688	1	mitochondrial membrane organization	P04710, P07213, P18239, P36112, P38300, P39952, P40961, P43594, Q02776, Q06493, Q08179
....GO:0043085	u	3.388	4.344	0.780	39	1151	50	1151	0.28	1	positive regulation of catalytic activity	P01120, P07278, P15873, P20424, P22141, P25365, P25451, P25491, P29547, P32468, P32471, P32499, P32602, P33892, P35191, P36008, P36047, P36149, P38431, P39960, P40151, P40202, P40517, P41895, P41920, P43583, P46672, P46784, P53165, P53193, P53743, P53940, Q01389, Q02647, Q07914, Q07953, Q12154, Q12434, Q12449
..GO:0030029	u	1.216	1.564	0.778	14	1151	18	1151	0.594	1	actin filament-based process	P15891, P21576, P25343, P25369, P32521, P38266, P39960, P40531, P53141, P53313, P53927, P60010, Q03048, Q12156
......GO:0032273	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	positive regulation of protein polymerization	P15891, P32521, P47117, P53168, P53267, Q05933, Q06440
.GO:0000003	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	reproduction	P06787, P13574, P25343, P32521, P35177, P38255, Q12114
...GO:0044770	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	cell cycle phase transition	P14682, P32499, P32597, P40517, P41920, Q02724, Q12018
....GO:0044772	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	mitotic cell cycle phase transition	P14682, P32499, P32597, P40517, P41920, Q02724, Q12018
....GO:0042803	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	protein homodimerization activity	P14682, P38523, P49089, Q00055, Q00955, Q02961, Q06592
....GO:1903008	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	organelle disassembly	P01123, P10591, P25694, P31539, P32457, P33309, Q03195
....GO:0048585	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	negative regulation of response to stimulus	P07278, P17157, P34760, P38011, P39960, Q04004, Q06411
....GO:0051015	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	actin filament binding	P15891, P17536, P28495, P32599, P43603, Q03048, Q06440
..GO:0008219	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	cell death	P00358, P00359, P04840, P18239, P25719, Q03558, Q04773
...GO:0012501	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	programmed cell death	P00358, P00359, P04840, P18239, P25719, Q03558, Q04773
....GO:0006997	u	0.608	0.782	0.778	7	1151	9	1151	0.803	1	nucleus organization	P49687, Q02647, Q03280, Q03790, Q04947, Q05166, Q12402
...GO:0005543	u	1.477	1.911	0.773	17	1151	22	1151	0.519	1	phospholipid binding	P07260, P14907, P16649, P21957, P29547, P32457, P32468, P32776, P38879, P39705, P40075, P43603, P46672, Q02201, Q02336, Q03790, Q05166
...GO:0055082	u	2.346	3.041	0.771	27	1151	35	1151	0.368	1	cellular chemical homeostasis	P00445, P04806, P04807, P16140, P16861, P16862, P17255, P17709, P21373, P22203, P25374, P31412, P32563, P33302, P37012, P38636, P38988, P39111, P39986, P41807, P48360, P48836, Q04409, Q06493, Q06508, Q07540, Q08179
.......GO:0098662	u	2.346	3.041	0.771	27	1151	35	1151	0.368	1	inorganic cation transmembrane transport	P00427, P00830, P04037, P05030, P05626, P07251, P07256, P07257, P09457, P13587, P16140, P16861, P16862, P17255, P22203, P25297, P30902, P31412, P32563, P38077, P39111, P39986, P41807, P48836, P49573, Q01926, Q06405
......GO:0022890	u	2.346	3.041	0.771	27	1151	35	1151	0.368	1	inorganic cation transmembrane transporter activity	P00427, P00830, P04037, P05030, P05626, P07251, P07256, P07257, P09457, P13587, P16140, P16861, P16862, P17255, P22203, P25297, P30902, P31412, P32563, P38077, P39111, P39986, P41807, P48836, P49573, Q01926, Q06405
...GO:0061024	u	3.215	4.170	0.771	37	1151	48	1151	0.269	1	membrane organization	P01123, P04710, P06787, P07213, P07560, P18239, P21576, P22217, P22943, P24280, P25343, P25694, P29295, P32571, P32602, P36015, P36112, P38300, P39109, P39952, P39968, P40046, P40075, P40961, P43585, P43594, P47075, Q00955, Q02725, Q02776, Q03281, Q03707, Q03868, Q06493, Q07878, Q08179, Q99287
....GO:0048878	u	2.606	3.388	0.769	30	1151	39	1151	0.328	1	chemical homeostasis	P00445, P04806, P04807, P05030, P16140, P16861, P16862, P17255, P17709, P21373, P22203, P25374, P31412, P32563, P33302, P37012, P38139, P38636, P38988, P39111, P39986, P41807, P48360, P48836, Q02201, Q04409, Q06493, Q06508, Q07540, Q08179
......GO:0034249	u	0.869	1.129	0.769	10	1151	13	1151	0.676	1	negative regulation of cellular amide metabolic process	P00445, P10080, P17106, P22147, P38011, P38431, P39517, P45978, Q01560, Q12514
....GO:0031669	u	0.869	1.129	0.769	10	1151	13	1151	0.676	1	cellular response to nutrient levels	P02994, P03965, P11484, P13587, P22082, P33892, P39986, P43535, P46784, P53628
.GO:0005215	u	5.474	7.124	0.768	63	1151	82	1151	0.122	1	transporter activity	P00427, P00830, P04037, P04710, P04840, P05030, P05626, P07213, P07251, P07256, P07257, P09457, P13587, P14906, P14907, P16140, P16861, P16862, P17255, P18239, P20676, P22203, P24280, P25297, P25371, P30822, P30902, P31412, P31787, P32499, P32563, P32901, P33302, P38077, P38087, P38142, P38695, P38931, P38988, P39004, P39109, P39111, P39705, P39952, P39986, P40069, P40457, P41807, P47008, P48836, P49573, P49687, P52918, P53860, Q01926, Q02201, Q02455, Q02776, Q02821, Q03790, Q04013, Q05166, Q06405
...GO:0050790	u	5.734	7.472	0.767	66	1151	86	1151	0.111	1	regulation of catalytic activity	P01120, P01123, P02994, P04147, P07278, P0CT05, P15705, P15873, P16521, P17442, P20424, P21965, P22141, P25365, P25451, P25491, P25694, P28707, P29311, P29547, P32468, P32471, P32499, P32565, P32589, P32590, P32602, P33892, P34730, P35169, P35191, P36008, P36047, P36149, P38011, P38431, P38523, P38801, P39960, P40151, P40202, P40517, P41895, P41920, P43583, P46672, P46784, P53044, P53063, P53165, P53193, P53252, P53743, P53940, Q01389, Q02647, Q06103, Q06411, Q07914, Q07953, Q08981, Q12154, Q12159, Q12230, Q12434, Q12449
..GO:0008289	u	1.998	2.606	0.767	23	1151	30	1151	0.405	1	lipid binding	P07260, P14907, P16649, P21957, P22943, P25343, P29547, P31787, P32457, P32468, P32776, P38879, P39705, P40075, P43603, P46672, P53252, Q02201, Q02336, Q03790, Q05166, Q05779, Q12230
.GO:0098772	u	4.518	5.908	0.765	52	1151	68	1151	0.159	1	molecular function regulator	P04147, P07278, P0CT05, P15705, P15873, P17442, P20424, P21965, P22141, P25365, P25451, P25491, P25694, P29547, P32471, P32499, P32565, P32589, P32590, P32602, P33892, P34760, P35191, P36008, P36047, P36149, P38011, P38431, P38523, P38801, P39960, P40151, P40202, P40517, P41895, P41920, P43583, P46672, P48361, P53063, P53165, P53193, P53743, P53940, Q06103, Q07914, Q07953, Q08981, Q12154, Q12159, Q12434, Q12449
..GO:0030234	u	3.910	5.126	0.763	45	1151	59	1151	0.192	1	enzyme regulator activity	P04147, P07278, P0CT05, P15705, P15873, P17442, P20424, P21965, P22141, P25365, P25451, P25491, P25694, P32499, P32565, P32589, P32590, P32602, P33892, P34760, P35191, P36047, P38011, P38431, P38523, P38801, P39960, P40151, P40202, P40517, P41895, P41920, P43583, P46672, P53063, P53165, P53193, P53743, P53940, Q06103, Q07914, Q08981, Q12159, Q12434, Q12449
....GO:0055085	u	5.300	6.950	0.762	61	1151	80	1151	0.117	1	transmembrane transport	P00427, P00830, P04037, P04710, P04840, P05030, P05626, P07213, P07251, P07256, P07257, P09435, P09457, P10591, P10592, P13587, P14906, P16140, P16474, P16861, P16862, P17255, P18239, P19882, P20424, P22203, P25297, P25371, P30902, P31412, P32342, P32563, P33302, P36112, P36147, P38077, P38087, P38142, P38523, P38687, P38695, P38910, P38931, P38988, P39004, P39109, P39111, P39925, P39952, P39986, P41807, P42949, P48836, P49573, Q00055, Q01852, Q01926, Q02776, Q04013, Q06405, Q07914
.....GO:0006812	u	3.041	3.997	0.761	35	1151	46	1151	0.258	1	cation transport	P00427, P00830, P04037, P05030, P05626, P07251, P07256, P07257, P09457, P13587, P16140, P16861, P16862, P17255, P22203, P25297, P30624, P30902, P31412, P32563, P38077, P38636, P38695, P39004, P39111, P39986, P40202, P41807, P48836, P49573, Q01926, Q06405, Q06493, Q08179, Q12287
.......GO:0003924	u	1.651	2.172	0.760	19	1151	25	1151	0.447	1	GTPase activity	P01120, P01123, P02994, P05453, P07560, P11076, P20424, P21576, P25039, P32324, P32468, P32939, P36018, P38116, P39730, P40010, P53742, Q08965, Q99287
.....GO:1902903	u	1.043	1.390	0.750	12	1151	16	1151	0.569	1	regulation of supramolecular fiber organization	P15891, P28495, P32471, P32521, P38266, P47117, P53168, P53267, Q05933, Q06440, Q06449, Q12156
.....GO:0006414	u	1.043	1.390	0.750	12	1151	16	1151	0.569	1	translational elongation	P02994, P11484, P16521, P23301, P25039, P29547, P32324, P32471, P32527, P36008, P38788, P39015
.....GO:0030865	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	cortical cytoskeleton organization	P15891, P32521, P38266, P52553, P53141, P53927
.........GO:0055072	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	iron ion homeostasis	P21373, P25374, P38636, P38988, P48360, Q07540
....GO:0051050	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	positive regulation of transport	P17891, P29295, P40160, P47079, P48361, Q05958
......GO:0010499	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	proteasomal ubiquitin-independent protein catabolic process	P21243, P22141, P25451, P32379, P38624, P43583
....GO:0015291	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	secondary active transmembrane transporter activity	P04710, P18239, P25297, P38695, P39004, Q04013
...GO:0016860	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	intramolecular oxidoreductase activity	P00942, P12709, P17967, P29952, P40545, Q12189
.......GO:0018105	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	peptidyl-serine phosphorylation	P15790, P19454, P21965, P23292, P29295, P35169
.......GO:0018209	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	peptidyl-serine modification	P15790, P19454, P21965, P23292, P29295, P35169
.....GO:0006623	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	protein targeting to vacuole	P21576, P36018, P38116, P38153, P69771, Q07878
....GO:0006915	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	apoptotic process	P00358, P00359, P04840, P18239, P25719, Q03558
..GO:0005622	u	0.521	0.695	0.750	6	1151	8	1151	0.79	1	intracellular	P18562, P34760, P38197, P40040, P40581, Q12751
.........GO:0043928	u	0.261	0.348	0.750	3	1151	4	1151	1	1	exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay	P22147, P48240, Q08162
.....GO:0004029	u	0.261	0.348	0.750	3	1151	4	1151	1	1	aldehyde dehydrogenase (NAD) activity	P40047, P46367, P54115
....GO:1903829	u	0.261	0.348	0.750	3	1151	4	1151	1	1	positive regulation of cellular protein localization	O13297, P25694, P53044
...GO:0005885	u	0.261	0.348	0.750	3	1151	4	1151	1	1	Arp2/3 protein complex	P47117, Q05933, Q06440
......GO:0051223	u	0.261	0.348	0.750	3	1151	4	1151	1	1	regulation of protein transport	P30822, P40075, P52918
......GO:0033157	u	0.261	0.348	0.750	3	1151	4	1151	1	1	regulation of intracellular protein transport	P30822, P40075, P52918
..GO:0008144	u	0.261	0.348	0.750	3	1151	4	1151	1	1	drug binding	P14832, P38911, Q06205
.....GO:0002790	u	0.261	0.348	0.750	3	1151	4	1151	1	1	peptide secretion	P07560, P25365, P60010
...GO:0009306	u	0.261	0.348	0.750	3	1151	4	1151	1	1	protein secretion	P07560, P25365, P60010
......GO:0006031	u	0.261	0.348	0.750	3	1151	4	1151	1	1	chitin biosynthetic process	P14742, P29311, P34730
........GO:0034221	u	0.261	0.348	0.750	3	1151	4	1151	1	1	fungal-type cell wall chitin biosynthetic process	P14742, P29311, P34730
......GO:1901073	u	0.261	0.348	0.750	3	1151	4	1151	1	1	glucosamine-containing compound biosynthetic process	P14742, P29311, P34730
.....GO:0006023	u	0.261	0.348	0.750	3	1151	4	1151	1	1	aminoglycan biosynthetic process	P14742, P29311, P34730
.......GO:0006038	u	0.261	0.348	0.750	3	1151	4	1151	1	1	cell wall chitin biosynthetic process	P14742, P29311, P34730
...GO:0032197	u	0.261	0.348	0.750	3	1151	4	1151	1	1	transposition, RNA-mediated	P0C2I9, Q03434, Q12472
....GO:0000943	u	0.261	0.348	0.750	3	1151	4	1151	1	1	retrotransposon nucleocapsid	P0C2I9, Q03434, Q12472
....GO:0016671	u	0.261	0.348	0.750	3	1151	4	1151	1	1	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	P22217, P25372, P40029
.....GO:0015293	u	0.261	0.348	0.750	3	1151	4	1151	1	1	symporter activity	P25297, P38695, P39004
....GO:0043101	u	0.261	0.348	0.750	3	1151	4	1151	1	1	purine-containing compound salvage	P47143, P53909, Q04178
